h_county_tract,average_commute_time,average_walk_distance,number_of_commuters
081010000,1642.43793584,383.345282567,717
081010100,1289.38474295,443.074649396,603
081010200,1530.85818713,424.26576153,684
081010300,1165.03636364,350.055070161,715
081010400,1229.33061224,336.762107241,980
081010500,983.413023256,316.673566783,1075
081010600,1227.20054945,272.414322585,728
081010701,3356.84375,1524.68185017,96
081010800,1458.92779292,337.651831512,734
081011000,1435.74614472,381.084993595,843
081011100,1619.5030426,509.293314369,493
081011200,1696.92996109,503.009115472,514
081011300,1294.09843081,433.65541779,701
081011400,2110.08280255,692.242645369,314
081011500,1356.73218673,394.857822855,407
081011600,1645.83391003,550.55973619,578
081011700,1042.00412088,332.073957334,728
081011800,1658.11003861,448.609468254,518
081011900,1709.40893471,594.530489753,291
081012000,1621.7782516,483.598165621,469
081012100,1382.25779626,414.322798961,481
081012200,1523.34937888,475.128199083,644
081012301,1216.19344774,345.66664529,641
081012400,1380.64539007,399.337480583,705
081012500,1250.20810811,396.4230558,370
081012601,1796.47076923,587.915646499,650
081012602,1501.26916525,456.256907237,587
081012800,1712.44615385,507.742635791,455
081013000,1549.73067332,535.682196162,401
081013200,1624.69631236,621.442991207,461
081013400,1051.76880734,414.100616677,1090
081013500,1396.62407862,517.352191368,407
081013600,1262.02424242,446.617027491,495
081013700,1935.075,687.856731796,240
081013800,1298.14728682,577.383088137,645
081014000,1334.070626,475.388743454,623
081014100,1449.38690476,537.24324098,336
081014201,1171.12268519,310.709393961,864
081014202,1620.28571429,626.850901664,497
081014300,1180.35655738,428.544448261,732
081014400,1800.55437666,633.300565803,377
081014500,1291.75862069,591.907165915,464
081014700,1431.45059289,587.459696215,506
081014800,1566.29081633,446.240890848,588
081014900,1244.57601351,514.858481481,592
081015000,1577.53529412,478.962429749,510
081015100,1283.72007722,472.911475425,518
081015200,1465.80630631,559.442184886,666
081015300,1493.19452055,474.897246903,365
081015400,1602.71099291,461.374492307,564
081015500,1212.39340659,462.587438766,455
081015600,1475.13069544,424.278660851,834
081015700,1286.45017182,420.913221196,291
081015801,1237.7542707,386.143929652,761
081015802,1246.12309257,342.328330551,983
081015900,1077.125,364.033576881,608
081016100,1439.84732824,506.594321719,393
081016300,1230.39542857,407.528191698,875
081016400,1457.58451613,459.581055939,775
081016600,1258.63329584,347.775018758,889
081016800,1548.09600998,479.581825435,802
081016900,1193.98106061,537.420213268,792
081017000,1644.65149137,559.537869323,637
081017100,2879.39240506,1280.28975035,79
081017200,1740.68113208,546.868438827,530
081017400,1762.05820106,536.744478894,567
081017600,1915.71954023,594.869204631,435
081017800,1773.61111111,485.140167242,522
081017900,1128.26885246,312.551068063,305
081018000,2315.65703971,616.731691646,277
081018101,1383.03839122,499.740801527,547
081018102,979.520979021,313.185555812,572
081018200,1797.35029354,455.7628405,511
081018300,1037.52328767,364.003132742,730
081018401,2028.26570048,565.837364115,414
081018402,1857.86436782,588.624874702,435
081018501,1138.78088962,405.431093767,607
081018502,1298.69255663,417.976509087,618
081018600,2373.97849462,741.957923758,372
081018700,1522.13958333,486.843598385,480
081018800,2156.50553506,648.118780788,271
081018900,1501.93360996,508.875237652,482
081019000,2110.21709007,563.445376598,433
081019200,2202.82051282,672.984901724,312
081019400,1540.03071672,451.705570696,586
081019600,1483.38733432,501.90060798,679
081019800,1602.8380744,561.35690974,457
081019900,1566.5078534,521.581243945,191
081020200,1865.66233766,665.49877336,308
081020400,1354.50293542,423.63596114,511
081020500,1774.48355263,654.680773271,304
081020600,1545.0746988,604.594301293,415
081020800,1197.38913363,403.427342926,681
081021200,1244.36525974,468.969026009,616
081021400,1087.85241503,380.812501599,1118
081021600,1045.56272401,309.777876635,837
081021900,3019.57407407,1111.17906801,108
081022001,1147.60043431,444.264385767,921
081022002,1253.94091416,485.403417086,897
081022900,3040.09375,1027.16588776,96
081023000,1572.59748428,508.37021344,477
081023200,1273.59395248,520.711957265,926
081023500,964.656595431,314.760109041,1357
081023600,1579.93147752,440.844591488,467
081023800,978.638939671,311.061305521,1094
081024000,1020.5473596,355.177262034,1193
081024300,1226.28700906,491.894903806,993
081024500,1207.12071006,504.095445467,845
081024600,3102.57971014,1243.07623548,69
081024700,1928.7359736,740.140826023,303
081024900,1074.74461538,418.044675811,650
081025100,957.963519313,325.583216253,932
081025301,1082.98271277,358.697102933,752
081025302,1250.32572614,377.358533147,482
081025400,1024.56288239,405.727077221,1471
081025500,1544.0877193,530.924839333,342
081025700,1739.82958199,608.846215746,311
081025800,2161.32678133,647.832361934,407
081025900,1226.0719755,486.285873468,653
081026000,1981.96857143,676.927887753,350
081026100,787.981762918,294.185897364,1316
081026200,2248.1968254,775.152129703,315
081026300,941.716899892,306.82657439,929
081026400,2166.68660287,619.68784964,418
081026500,1248.20224719,415.571996631,623
081026600,2150.16231884,628.905041144,345
081026700,1012.59435028,314.734101286,885
081026901,1182.78932969,361.264256708,731
081026902,1112.51162791,374.483791427,731
081027000,1990.6372549,672.919308453,408
081027100,851.048993289,286.898422495,1490
081027200,1591.47379455,445.504309263,477
081027300,816.686009026,299.843280531,1551
081027400,1848.05958549,655.841537748,386
081027500,1109.10412371,366.165477233,970
081027600,2617.04878049,660.638234334,246
081027700,1034.07319079,320.617749134,1216
081027800,1857.36080178,509.236459114,449
081027900,960.533274179,303.688378641,1127
081028000,2557.61419753,734.999496494,324
081028100,1034.10691824,309.51493083,1113
081028200,2167.55521472,540.291000552,326
081028300,777.023622047,240.015914984,1397
081028400,2000.6498994,711.874110465,497
081028500,1044.67166042,324.550134127,801
081028700,1012.42714026,344.403513208,1098
081028800,1764.66577181,588.754422262,745
081028900,847.409601634,304.048789627,979
081029100,1039.88590604,386.997164396,1043
081029300,1711.69055375,584.002111091,307
081029400,1462.77864583,393.922673401,1152
081029500,1189.81111111,392.980558948,720
081029700,1475.18,698.836722921,450
081029900,3595.390625,1755.87883822,64
081030600,1316.51318681,355.075702874,910
081030902,957.888070692,275.508861688,1358
081030903,1087.2150838,351.979394463,1074
081030904,1379.99589603,413.626701191,731
081031700,1021.57408844,342.379569444,1289
081032000,2234.63793103,511.748332329,580
081032700,1384.85472496,398.887413872,709
081032800,1673.47887324,636.040051041,497
081032900,1374.11525424,386.578360238,885
081033000,1350.95825603,469.438896297,1078
081033100,3446.84848485,1065.85131183,99
081033401,1884.02424242,706.094157117,495
081033402,906.402721774,338.073479178,1984
081033700,1258.60495437,425.739010292,767
081033900,1498.68674699,503.73642164,664
081034700,1592.56107383,467.382708138,745
081035100,1363.04225352,384.389658008,852
081035200,1876.76537585,667.057994191,439
081035300,1724.80981595,474.109663052,489
081035700,1437.70059172,434.656121688,845
081035800,1827.2352,766.955564532,625
081036100,1555.49815498,425.132011388,542
081036300,1981.72954545,729.436425767,440
081036500,1638.509299,389.446809878,699
081036600,1759.00663717,463.216054842,452
081036700,1876.6254417,562.778671124,566
081036800,2202.96064815,548.754871483,432
081037100,1764.18024691,421.460260818,405
081037300,1681.40916272,421.129035609,633
081037500,1190.05873715,413.737502333,681
081037600,1444.4168357,403.222600893,986
081037700,1423.37290715,521.78502727,657
081037900,1170.83613031,404.229958159,1013
081038100,1232.18990121,433.21465444,911
081038301,3403.24576271,1375.48362425,118
081038302,3478.53900709,1631.24006249,141
081038400,2246.07194245,482.989146655,556
081039400,1835.35335689,526.147521625,566
081039800,2214.3019943,675.610700681,351
081039900,1268.44911147,318.639124454,619
081040000,2574.89393939,684.271772298,264
081040100,1011.78559322,250.629892946,1180
081040200,2159.0,674.703676477,388
081040300,1148.92,314.395559197,900
081040400,1758.67055394,497.875865077,686
081040500,1322.61100196,290.290371064,509
081040700,935.404530744,316.317744597,1236
081040900,958.487405542,267.883056835,794
081041100,1369.82248521,466.360805166,676
081041300,1461.01203008,445.214619163,665
081041400,1482.68010753,513.43504977,744
081041500,1385.84462151,374.947683271,753
081042400,2325.57540603,735.136828635,431
081042600,3764.29464286,1327.52567998,112
081042700,1224.28888889,345.882008845,765
081043200,2273.27184466,672.834178356,309
081043400,2197.91436464,639.127655255,362
081043701,1522.39641109,453.477173421,613
081043702,1336.49069003,417.000350804,913
081043900,1406.91564626,446.219646779,735
081044000,1723.21712538,528.187972441,654
081044301,1471.23400936,525.938008033,641
081044302,1158.20914286,425.947100149,875
081044400,1407.48341232,444.800627788,633
081044601,1391.76870748,431.973579636,588
081044602,1270.30102041,379.541848741,784
081044800,1419.37086093,453.484662909,604
081045000,1731.54910714,575.340414354,448
081045200,2424.75770925,955.081051302,227
081045400,1250.05233853,375.71677595,898
081045500,710.288738357,219.769009581,2362
081045600,2071.17260274,660.474570623,365
081045700,1447.93831776,489.426812746,535
081045800,1666.40875912,544.086442601,411
081045900,1550.7591623,572.766660445,573
081046000,1183.61987238,342.728909479,1097
081046100,1800.21719457,677.949515274,442
081046200,1069.08632544,338.068990119,1309
081046300,1304.49144635,488.719901166,643
081046400,2248.59090909,765.094405574,308
081046500,1539.82401656,484.190721304,483
081046600,1655.99220273,445.8301802,513
081046700,978.303520457,363.67656486,1051
081046800,1245.77831912,352.099757319,821
081046900,993.025677603,336.851288915,1402
081047000,1316.53132832,426.021254696,798
081047100,1232.40460948,403.581722342,781
081047200,1742.71986418,605.481327557,589
081047300,1299.59252336,328.74237792,535
081047500,1296.04166667,440.483223153,696
081047600,2205.69298246,798.128873013,342
081047800,1248.4068323,331.461983256,966
081047900,1202.4960182,416.075195376,879
081048000,1891.71030043,499.107473925,466
081048100,1168.88915375,408.501279135,839
081048200,1952.63529412,556.384347654,340
081048300,1511.58770344,615.549515218,553
081048400,1272.97037702,442.833977942,1114
081048500,1394.38294574,538.881779528,645
081048900,1668.8147139,655.790827189,367
081049200,1523.54919679,398.181419648,996
081049301,1751.51532033,535.432238945,359
081049302,1378.59826087,335.955879751,575
081049500,2134.53950954,765.039541617,367
081049600,1710.76790831,565.492952505,698
081049700,1520.94160584,472.201311507,548
081049900,1238.04881101,442.761751982,799
081050000,1190.33870968,383.636263423,930
081050201,1893.11783439,533.063872849,314
081050202,2282.01269841,881.250203099,315
081050400,2128.41489362,615.706092683,376
081050500,2046.19064748,652.907846295,278
081050600,2190.58409786,486.054061759,327
081050700,1416.49917081,424.592409069,603
081050800,2516.3884058,660.248747585,345
081051000,2377.32945736,767.281296465,258
081051100,1290.22574956,338.60901615,567
081051200,2096.58058252,638.279450308,515
081051300,1494.22933884,461.269290342,484
081051500,1425.16267943,466.426040039,627
081051600,2340.98933902,544.179186525,469
081051700,1553.76119403,435.443157052,402
081051800,2688.88888889,652.303873664,324
081052000,2418.25227964,517.968238841,329
081052100,1468.50381679,452.534062473,524
081052200,2162.25495751,616.549341305,353
081052400,1965.23414634,541.650531816,410
081052500,1593.68950749,458.075236028,467
081052600,2464.94674556,632.014559014,338
081052800,2094.76038339,598.244568952,313
081053000,2276.35308057,605.017302086,422
081053100,1184.84915475,412.726332859,769
081053200,2150.14669927,496.4398708,409
081053401,2329.15686275,684.943310005,459
081053500,1912.05,589.72505253,300
081053601,2529.04314721,738.585706173,394
081053800,2768.3203125,790.798504814,384
081053900,1403.05574324,530.7499922,592
081054000,1468.53661465,549.125023935,833
081054200,1394.57830343,405.85412967,1226
081054500,1464.69465649,467.602686089,524
081054700,1415.85675307,394.960345309,733
081054800,1916.78242678,530.181189022,478
081054900,1111.18324607,301.829153296,955
081055100,1299.70833333,360.771202026,744
081055200,1661.40435459,453.689627695,643
081055300,1865.1994302,612.647675619,351
081055400,2001.71368421,469.640859896,475
081055500,1399.91777188,491.086565584,377
081055600,1939.64522417,657.628783873,513
081055700,1261.84053156,459.979107385,602
081055800,2273.42424242,794.449361318,396
081055900,2553.15348837,804.181697533,215
081056000,2014.86404834,651.467743746,331
081056100,3503.77669903,1025.37693641,103
081056200,2431.64102564,847.048704007,390
081056400,2301.64795918,679.459569873,392
081056500,2095.4340836,747.689846576,311
081056600,2397.23411371,688.337411243,299
081056700,1415.86695279,517.621000128,699
081056800,1411.3196986,405.858442199,929
081057700,1527.52006421,444.394916592,623
081057900,2236.96264368,798.549327886,348
081058000,1996.80058651,700.302787873,682
081058100,1565.3828125,448.715849255,512
081058200,1889.22060958,645.13376852,689
081058300,1536.54255319,468.235744533,564
081058500,1337.56466877,377.143220688,634
081058700,1569.93647913,466.183794958,551
081058900,1037.07626076,277.745807082,813
081059000,2629.375,729.39068747,272
081059100,1156.67631297,439.543440836,933
081059200,3021.13157895,666.191564428,304
081059300,1118.60282776,352.1078425,778
081059400,3001.68461538,998.500252716,260
081059500,1278.04433498,388.968273954,812
081059600,3278.35347432,941.426416757,331
081059800,2426.23232323,715.797624115,396
081059900,1705.50824176,459.245893207,364
081060000,3021.84862385,741.420568736,218
081060100,1682.11485149,438.859236104,505
081060300,1911.87625418,509.545279753,299
081060600,3057.97178683,767.337492444,319
081060701,3815.27368421,1513.98726315,95
081060800,2853.54434251,723.251112987,327
081061000,2773.28244275,595.997615621,262
081061200,2580.19767442,504.307289866,344
081061301,1317.47651775,495.938873075,873
081061302,3367.34375,1180.35956849,128
081061400,3125.69456067,599.663445778,239
081061601,2686.06020942,645.365508343,382
081061602,2903.53649635,787.283205913,274
081061800,2945.62934363,1130.18768165,259
081061900,1579.83397683,546.104015051,518
081062000,2961.96496815,917.529220677,314
081062100,1787.20977597,581.609532746,491
081062200,2577.35891648,559.254708208,443
081062300,2481.57411765,765.441293196,425
081062400,4948.05555556,1573.94429671,108
081062500,1713.89541284,673.308721775,545
081062600,2216.08052434,683.692605951,534
081062700,1622.35440932,563.687277931,601
081062900,1737.9637931,493.715311121,580
081063000,2552.38387097,1078.51551365,310
081063200,2341.73869347,724.671887877,398
081063301,2159.46808511,706.427568547,329
081063302,2117.08035714,684.843105105,336
081063500,1621.11320755,472.63479841,477
081063700,1677.16727273,609.546401187,550
081063800,1790.62521295,656.410957396,587
081063900,1330.71238938,336.521790504,678
081064101,1781.4183908,597.897157927,435
081064102,3425.91666667,888.033573394,84
081064500,1878.54857143,752.427081373,350
081064600,1906.12219959,883.151485703,491
081065000,2163.36453202,878.24044081,406
081065400,2025.30392157,719.833816937,510
081065501,3491.1980198,1322.06244093,101
081065600,1755.90292553,657.073645076,752
081065702,1794.52259887,572.448025316,354
081065703,1468.26120858,476.274793693,513
081065900,1833.65994236,613.270128706,347
081066000,1999.12132353,671.272355054,544
081066100,1907.54696133,758.40768076,362
081066300,1649.01682243,538.446459306,535
081066400,1614.68709907,575.552035266,1403
081066501,1491.6874028,475.248863397,643
081066701,1277.55160142,405.679248694,562
081066900,1934.38154613,628.971386288,401
081067100,1757.32589286,433.091793266,448
081067700,1696.86893204,490.242959776,412
081067900,1142.34264706,397.423887372,680
081068000,1399.02548544,555.118293131,824
081068200,2063.64620939,604.07632089,277
081068300,1379.46536145,367.213209699,664
081068700,1470.27931489,467.411875111,759
081069000,1925.92492013,650.595858799,626
081069300,1426.32773109,432.852738452,476
081069400,2172.5953125,556.567355202,640
081069500,1778.4822335,667.128222757,394
081069701,1299.10034602,492.513903373,578
081069702,1568.7875,603.307229321,560
081070300,1900.73087819,735.519001702,353
081070700,1865.61946903,764.276157294,339
081070900,1518.87878788,689.377518919,363
081071100,1359.91320755,530.176019902,530
081071303,1263.59808612,435.986639828,627
081071304,1262.14543269,478.276838417,832
081071305,1449.83653846,477.495999275,520
081071306,1298.7195572,454.197197901,813
081071600,5584.63709677,1957.7462566,124
081071701,1224.46584699,347.965563149,732
081071702,1223.5776699,408.335145106,618
081071900,1240.46230159,423.084471833,504
081072100,1160.12458287,407.667466382,899
081072300,1626.39466667,692.099418263,375
081072900,1849.46857143,654.469611298,350
081073100,2024.8490566,901.587256855,265
081073700,1648.74528302,632.911582373,318
081073900,1267.13646055,373.172047949,469
081074100,1574.51068884,520.87379283,421
081074300,1167.669279,373.325349069,638
081074500,1417.57544379,346.30137189,676
081074700,1448.92495922,568.502666976,613
081074900,1636.4671916,784.571076389,381
081075701,1281.88183422,426.906505124,567
081075702,1520.17241379,557.823416876,551
081076901,1338.6,544.493021218,405
081076902,2116.04526749,694.893226335,243
081077300,1631.4589372,613.003217243,414
081077500,1571.61340206,597.256548579,388
081077902,1413.96911765,506.421795697,680
081077903,1557.15780731,571.433489931,602
081077904,1260.28229665,430.456043933,836
081077905,1860.54620123,640.960089065,487
081077906,1323.59473684,461.733858276,570
081077907,1486.71559633,492.200471655,545
081077908,1786.856102,607.37269196,549
081078800,2060.71703297,617.904876186,364
081079000,1948.20558882,489.963193852,501
081079200,1883.31278539,504.118608335,438
081079300,3897.51578947,1728.15976509,95
081079701,1096.73684211,402.470116392,912
081079702,1219.72413793,474.014922239,725
081079900,1110.57432432,315.43949186,740
081080301,1424.03141361,473.449410639,764
081080302,1333.68897638,361.116833658,762
081080900,1317.42080378,432.687473158,846
081081400,1570.46341463,568.902416775,779
081081800,1753.50275482,442.172989663,726
081083700,1177.75304878,402.282940123,984
081083800,1392.2233677,271.945966158,1164
081084000,1269.09035222,366.967486579,1306
081084500,1135.14752724,291.905978829,1193
081084601,1805.2576,496.521134796,625
081084602,2803.34693878,859.015358015,245
081084900,834.636123348,294.825252631,1135
081085300,959.182957393,292.251415568,798
081085500,1064.60782347,386.030901252,997
081085700,1162.66180758,453.359316592,1029
081085900,1045.36111111,308.806260815,1008
081086100,1497.03818616,439.229607263,419
081086300,972.848349688,390.330375127,1121
081086400,1621.79508197,644.341500254,732
081086500,1417.07868852,471.591304239,610
081086900,1289.06235566,476.509012553,433
081087100,1298.6,458.415841056,495
081088400,1051.02044855,284.311622784,1516
081088901,1190.04371964,263.149167938,1441
081089200,1109.85714286,201.856300719,1603
081090700,2278.06158358,594.476942494,341
081091601,3346.18571429,1948.18517628,420
081091602,5505.15625,2047.55363463,64
081091800,4848.40963855,1382.62696693,83
081091900,1436.57297297,325.536085656,925
081092200,2742.35678392,524.448820454,199
081092500,1526.74783862,342.593315756,694
081092800,2157.67661692,413.048902535,402
081092900,1424.33114447,387.494644288,1066
081093401,2159.62110312,538.371868321,417
081093402,1982.23108384,406.890064362,489
081093800,1883.52300613,373.522167096,652
081093900,1646.35714286,418.562387308,826
081094201,1738.64545455,321.76383691,550
081094202,2244.40998217,624.137049667,561
081094203,1177.663926,335.764803058,973
081094500,1460.75826087,400.36273994,1150
081094700,1691.72352941,319.837634114,510
081095400,1567.89534884,362.238114179,688
081096400,1929.92713178,437.099028232,645
081097202,2190.98825832,573.356350953,511
081097203,1852.41772152,606.755462975,948
081097204,2317.30550285,557.837773179,527
081097300,2311.15490196,750.726220756,510
081098100,1714.63166397,463.498218821,619
081098700,1578.57453936,435.706734536,597
081099100,1436.14913007,444.051215253,1207
081099200,1644.6980198,306.218130288,606
081099701,2085.38607595,603.899839248,632
081099703,2254.54383117,443.823138144,616
081099704,2030.05300353,454.833430129,849
081099705,2265.78688525,564.172398318,427
081099801,1525.07377049,361.981979738,976
081099802,2115.58941606,575.724012236,548
081099900,4669.71028037,1359.86049469,107
081100801,2314.00277008,852.527568199,361
081100802,1599.05527124,418.22689325,977
081101001,1365.16313214,397.994124506,1226
081101002,2237.03526448,640.858532393,397
081101700,1558.68877551,453.510868183,1176
081102900,1932.93761141,534.061081553,561
081103201,1632.47466667,395.056329473,750
081103202,1637.39576547,493.869935623,614
081103300,1659.18217562,498.383646063,763
081103900,1312.93183857,341.951404281,1115
081104700,1270.49255952,392.46579406,1344
081105900,1668.67215364,535.017823622,729
081107201,1597.97319588,367.74795439,485
081108500,1824.59045726,632.63850609,503
081109300,1965.23484848,494.54774911,660
081109700,1963.80573951,676.218434462,453
081109900,1686.26180258,559.753938364,699
081111300,1858.89008043,834.480079197,373
081112300,1824.03151862,648.297576683,349
081112900,1983.86065574,786.005128844,366
081113300,2500.07988981,928.159983551,363
081113900,1538.49921753,473.027624612,639
081114100,1847.59477124,674.611524217,459
081114700,2175.30424528,894.137948324,424
081115100,2400.29707113,1045.62772432,239
081115500,1901.11208791,672.650557001,455
081115700,1520.14874552,511.277652032,558
081115900,1464.95144158,554.33129403,659
081116100,1211.52248062,442.427953219,645
081116300,1048.72609819,367.659924254,1161
081116700,1738.06702413,563.209027392,373
081117100,1267.23095238,457.117737163,420
081117500,1278.54242003,479.441499397,719
081118100,1579.14148681,496.451449972,417
081118500,1967.37878788,580.928082227,330
081118700,1716.44611529,608.10278282,399
081118900,1686.57017544,387.162974425,456
081119100,1531.84795322,402.334609798,513
081119300,1598.04555315,567.759536687,461
081119500,1903.85800604,614.890810143,331
081119900,1917.00949367,531.646141976,316
081120100,2090.56325301,635.721923406,332
081120300,2244.59797297,628.53166244,296
081120500,1496.44578313,430.472484086,498
081120700,1571.89257812,465.871514492,512
081121100,3708.33333333,977.051706245,87
081121500,1507.76368876,393.920251944,694
081122300,1471.7164592,515.603998303,723
081122701,800.113128492,227.936518296,2148
081122702,1246.33178006,358.090376941,1073
081124100,1572.90614887,482.624297405,618
081124700,1500.18072289,464.883615996,664
081125700,1624.06473595,508.704000754,587
081126500,1733.81132075,419.504825486,371
081126700,1786.74675325,599.994412897,462
081127700,1587.63987138,511.360795311,622
081128300,4045.30392157,1210.09179065,102
081129102,1841.52803738,482.104307567,642
081129103,1709.62524655,513.022773485,507
081129104,1878.87073864,488.889110473,704
081130100,1733.88440111,370.185780205,718
081133300,1647.1461039,471.77738967,616
081133900,2280.740625,674.489095087,320
081134100,1715.90838207,523.686554103,513
081134700,1365.51735537,439.165402279,1210
081136700,1476.78675645,404.475542534,891
081137700,1707.30078563,559.417617881,891
081138501,1810.59062104,486.537881776,789
081138502,3760.40625,778.376806859,64
081139900,2210.75,634.476104574,328
081140300,1847.21945701,609.953227688,442
081140901,2511.43438914,685.011098525,221
081140902,1638.39544513,525.36058704,483
081141700,1446.65492102,401.932724389,823
081142900,1635.54411765,447.595394343,748
081143500,2111.99029126,688.410263046,412
081144100,1647.45985401,463.264036207,548
081144700,1556.60040161,609.131298379,498
081145101,2186.1835443,669.291581468,316
081145102,1788.98352941,480.741239149,425
081145900,1637.19548872,469.965729109,532
081146300,1862.13435701,696.290608299,521
081146700,1694.32865731,578.986001128,499
081147100,1907.79508197,765.00423228,488
081147900,1839.51067323,624.745277305,609
081148300,2048.40414508,842.993407985,579
081150701,2499.85365854,910.371893377,410
081150702,2161.6380597,665.535988566,536
081152901,1825.24407583,579.856374005,844
081152902,2260.99344262,548.9485485,610
081155101,4256.19117647,1378.30461053,204
081155102,1646.61388074,401.119370198,1023
081156700,3173.76243094,748.974207866,181
081157101,1703.98297491,437.741854002,1116
081157102,2662.90243902,642.055102563,287
081157901,2085.19915254,606.582589438,708
081157902,2040.22079772,550.301876303,702
081157903,1824.54020101,550.757258915,796
081161700,1671.12220762,582.541508144,761
081162100,1559.34446764,550.110496223,958
085000300,887.50101833,209.022655758,491
085000600,1152.39065817,362.199591526,471
085000700,636.664783427,150.949178681,1062
085000800,501.522167488,213.635028746,1421
085000900,1476.4877451,473.749002486,408
085001100,885.718487395,256.625646931,714
085001700,1259.92027335,414.649760048,439
085001800,1471.42335766,728.7770034,137
085002001,904.41638796,327.036029898,598
085002002,670.094368341,215.51600389,657
085002100,581.183613031,142.36464367,1013
085002700,1309.91914894,392.774560005,235
085002900,616.91983556,192.927706086,973
085003300,691.537017727,196.050901126,959
085003600,645.881736527,228.01332871,668
085003900,899.033025099,321.616931048,757
085004000,276.512648095,114.92833653,3123
085004700,723.347826087,322.204313408,736
085005000,679.833957553,224.790352538,801
085005900,781.038461538,282.30341273,1040
085006400,606.340909091,166.381660601,836
085006700,808.426873857,174.156973443,1094
085007000,374.887081784,152.897554609,2152
085007400,561.306122449,167.270792542,931
085007500,776.526147279,194.397185474,937
085007700,1644.8325,491.32029558,400
085008100,807.194263364,217.719162001,767
085008900,4053.625,955.002878756,16
085009601,616.925889328,189.436968409,1012
085009602,561.768303187,171.707437184,1161
085009700,778.427433628,227.163155971,1130
085010500,542.606145251,132.902584996,1432
085011201,425.597533632,152.662937514,1784
085011202,475.454479769,143.250005139,1384
085011401,644.369633508,189.883201747,955
085011402,610.584536082,196.930374032,970
085012100,654.627118644,219.611152809,1180
085012200,543.655115512,189.261024107,1212
085012500,915.71097561,216.098522666,820
085012804,714.882745472,233.643879412,1049
085012805,738.63340564,241.733991934,922
085012806,473.943949045,125.892770255,1570
085013201,948.399527187,302.907438098,423
085013203,596.045185185,170.358199275,1350
085013204,517.92513369,146.675405825,1309
085013301,1546.33618234,344.574743268,351
085013302,786.401774398,186.449628176,789
085013400,612.686178862,179.517340515,1230
085013800,390.074360212,99.6396490268,2071
085014100,924.494100295,220.984435402,678
085014604,520.98992294,190.103425647,1687
085014605,644.937554969,175.091273645,1137
085014606,529.53314121,227.926547077,1735
085014607,689.917192429,188.850294312,1268
085014608,724.078976641,180.396581832,899
085014700,489.692118227,187.14851237,1218
085015100,431.214904679,156.905956455,1731
085015400,4904.125,1723.42884022,16
085015601,534.26279471,164.292923143,1739
085015602,692.548141087,181.810834715,1049
085015603,714.651770658,189.183759087,1186
085016901,585.608640407,205.341586274,787
085017005,686.502017756,199.264839671,1239
085017007,905.726347915,268.432581287,983
085017008,488.20756547,186.206848354,2062
085017009,774.996491228,239.066056502,1140
085017010,428.498973306,159.099749801,2435
085017011,613.361911988,183.946678322,1318
085017012,729.685131195,205.029970019,1029
085017300,697.938718663,244.658280258,718
085017600,586.105482304,135.764681998,1441
085017700,415.947058824,199.296277793,2040
085018100,724.448024948,362.959223655,962
085018701,909.554806071,248.699111881,593
085018702,376.521805274,123.469772053,1972
085018901,416.568536726,103.455251986,1729
085018902,519.34422658,166.007541697,1377
085019700,839.729133858,214.915131335,635
085019800,480.157613967,103.88789847,2062
085020100,708.886278195,193.24862312,1064
085020700,581.790791599,116.933130917,1238
085020801,428.856135987,83.7978729471,2412
085020803,652.587942822,207.130374551,1609
085020804,638.035285285,206.107930631,1332
085021300,546.253343824,124.932332507,1271
085022300,957.277992278,185.731006222,777
085022600,541.770131772,157.874895342,2049
085022800,3632.71875,1908.3190894,64
085023100,679.326027397,164.535911772,1095
085023900,896.149054505,243.081520276,899
085024401,546.68027942,116.997748425,1861
085024402,686.737281701,127.310593882,1317
085024700,682.390713477,136.996484958,883
085024800,637.819134078,115.944083772,1432
085025100,416.502298851,100.343241452,1740
085027301,760.597130243,209.769318834,906
085027302,724.246857143,177.017959415,875
085027702,575.287296898,130.689735181,1354
085027704,921.176056338,238.042614052,852
085027705,770.067555556,197.55682954,1125
085027706,944.550744249,252.589393693,739
085027900,1061.4374034,289.585987054,647
085029102,989.520737327,381.330116194,868
085029103,478.389882788,102.472644594,1621
085029104,581.692815249,182.390496957,1364
085030301,498.920754717,142.399690503,1325
085030302,694.829286798,211.076858083,1318
085031901,865.697333333,198.632990054,750
085031902,658.280759703,163.324986824,1211
